right_pupil, 1474133124435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133124598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133124731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133124919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133125113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133125338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133125597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133125805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133125985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133126160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133126355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133126570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133126919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133127259, 7, 12, 1, 2, 0, 3, 226.333, 10, 0, 217.2

right_pupil, 1474133127789, 9, 11, 1, 4, 2, 1, 170.333, 26, 20, 173.217

right_pupil, 1474133128074, 7, 5, 2, 3, 8, 3, 146.091, 10, 8, 140.611

right_pupil, 1474133128293, 13, 5, 1, 4, 1, 2, 189, 28, 18, 175.935

right_pupil, 1474133128498, 7, 5, 1, 4, 0, 3, 247.667, 32, 14, 187.435

right_pupil, 1474133128741, 14, 5, 3, 6, 21, 6, 115.889, 49, 36, 168.812

right_pupil, 1474133128958, 12, 5, 3, 6, 23, 4, 89.1481, 38, 47, 141.635

right_pupil, 1474133129252, 19, 15, 3, 5, 24, 3, 93.3704, 24, 30, 168.611

right_pupil, 1474133129514, 10, 5, 2, 6, 8, 3, 130.818, 46, 55, 144.089

right_pupil, 1474133129654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133129827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133129982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133130141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133130305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133133236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133133367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133133520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133133660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133133841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133134003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133134157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133134315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133134495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133134673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133134843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133135000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133135169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133135336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133135499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133135670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133140771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133141286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133141430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133141663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133141855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133142036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133142203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133142482, 19, 5, 4, 6, 40, 7, 107.255, 25, 40, 136.985

right_pupil, 1474133142718, 15, 7, 1, 2, 0, 3, 226.333, 6, 4, 186.1

right_pupil, 1474133142944, 5, 10, 1, 2, 0, 3, 206, 7, 3, 183

right_pupil, 1474133143181, 7, 5, 1, 3, 0, 3, 250.667, 19, 7, 203.154

right_pupil, 1474133143421, 7, 11, 1, 3, 0, 3, 210.667, 20, 6, 192.192

right_pupil, 1474133143705, 11, 8, 3, 7, 25, 2, 99.7407, 66, 56, 165.705

right_pupil, 1474133143983, 16, 6, 5, 9, 69, 10, 87.5316, 77, 84, 162.025

right_pupil, 1474133144284, 18, 14, 1, 2, 0, 3, 222.667, 8, 2, 204.9

right_pupil, 1474133144545, 5, 7, 4, 4, 44, 3, 92.9362, 2, 0, 201.5

right_pupil, 1474133144869, 17, 13, 3, 5, 22, 5, 148.556, 33, 21, 184.722

right_pupil, 1474133145184, 19, 19, 2, 3, 11, 0, 46.3636, 7, 11, 128.222

right_pupil, 1474133145413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133145548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133145719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133145862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133146016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133146178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133146343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133146517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133146723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133146872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133147058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133147218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133147385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133147567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133147803, 18, 16, 3, 6, 23, 4, 93.9259, 41, 45, 157.326

right_pupil, 1474133148014, 17, 14, 4, 6, 38, 9, 111.532, 36, 30, 161.606

right_pupil, 1474133148125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133148282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133148537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133148756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133149132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133149439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133149709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133150225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133150492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133150649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133151006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133151160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133151321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133151602, 15, 14, 3, 5, 26, 1, 79.2963, 24, 30, 149.907

right_pupil, 1474133448937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133449226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133449408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133449565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133449726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133449916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133450157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133450345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133450511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133450693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133450833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133451120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133451287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133451454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133451599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133451781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133451951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133452253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133452497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133452729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133452985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133453122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133453319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133453470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133453642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133453838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133454082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133454248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133454410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133454605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133454790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133454973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

right_pupil, 1474133455146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

